,x,y,ground_truth,mu_x,mu_y,sigma_x,sigma_y,certainty,prediction
279,3.4312563105542413,-0.7379963070699329,2,2.0,-2.0,2.0,3.0,0.9508444994237347,2
280,3.3541645611577855,-1.0642017699466721,2,2.0,-2.0,2.0,3.0,0.9525387794054777,2
281,2.4409522684599287,-6.840034481331114,2,2.0,-2.0,2.0,3.0,0.9545861415695384,2
282,2.5957918766816404,-5.810693533573382,2,2.0,-2.0,2.0,3.0,0.959685376363722,2
283,2.5263924608432227,-6.559389169921491,2,2.0,-2.0,2.0,3.0,0.9599740554529375,2
284,2.6241534633846735,-5.542607019379792,2,2.0,-2.0,2.0,3.0,0.9600005211057302,2
285,3.7549595261171254,0.07452342324952443,2,2.0,-2.0,2.0,3.0,0.9607471833881378,2
286,3.7908127638913904,-0.2559071129261179,2,2.0,-2.0,2.0,3.0,0.9702209501307586,2
287,3.2820031000441263,-2.1496202920840872,2,2.0,-2.0,2.0,3.0,0.9709272031305813,2
288,4.112579868319717,0.6664018686933155,2,2.0,-2.0,2.0,3.0,0.976875788905923,2
289,2.9887220586253527,-4.362959737499073,2,2.0,-2.0,2.0,3.0,0.9779356834767315,2
290,4.227629343736867,0.02492492679059488,2,2.0,-2.0,2.0,3.0,0.9881508542549792,2
291,3.951823447108097,-1.1656338586961885,2,2.0,-2.0,2.0,3.0,0.9887093954952556,2
292,3.4259149814481185,-3.5436143593058516,2,2.0,-2.0,2.0,3.0,0.9901705098906459,2
293,3.8442012372554895,-2.083819927426274,2,2.0,-2.0,2.0,3.0,0.9920255151903732,2
294,4.490361905332618,0.07715144056568146,2,2.0,-2.0,2.0,3.0,0.9940943227600665,2
295,3.6934717503200236,-3.9344993749019888,2,2.0,-2.0,2.0,3.0,0.9960564966214198,2
296,3.795342953558536,-3.5189984529589076,2,2.0,-2.0,2.0,3.0,0.9963237312316419,2
297,4.078557337505522,-2.356001946997126,2,2.0,-2.0,2.0,3.0,0.9964402772869908,2
298,3.3998809117390127,-7.029578643498514,2,2.0,-2.0,2.0,3.0,0.9965211420238977,2
299,3.456093613729276,-7.061209212273407,2,2.0,-2.0,2.0,3.0,0.9970921304022361,2
300,4.1358822805457915,-2.4548753225833737,2,2.0,-2.0,2.0,3.0,0.9971653661638491,2
301,4.252283752955799,-2.245337229439147,2,2.0,-2.0,2.0,3.0,0.9976253907374848,2
302,3.989231200916226,-4.0100437846339405,2,2.0,-2.0,2.0,3.0,0.9984007491722736,2
303,4.634786995285367,-1.3482115133618726,2,2.0,-2.0,2.0,3.0,0.9985081447099935,2
304,4.63084592483747,-1.7526115663464914,2,2.0,-2.0,2.0,3.0,0.9988765834925054,2
305,4.122464987464932,-4.054891681392227,2,2.0,-2.0,2.0,3.0,0.9989602869738506,2
306,3.9986104326667737,-5.184077540309151,2,2.0,-2.0,2.0,3.0,0.9990938999588087,2
307,4.63069993799073,-2.652070856814409,2,2.0,-2.0,2.0,3.0,0.9994306514441433,2
308,4.472618215198011,-3.540404253524854,2,2.0,-2.0,2.0,3.0,0.9995160163302708,2
309,4.715629465888299,-2.735285651494802,2,2.0,-2.0,2.0,3.0,0.9995912042653662,2
310,4.751075060534836,-2.7468183160270208,2,2.0,-2.0,2.0,3.0,0.9996381709825751,2
311,4.970956932988193,-2.762375021689619,2,2.0,-2.0,2.0,3.0,0.9998260000104259,2
312,5.702600034736937,0.2477638120807284,2,2.0,-2.0,2.0,3.0,0.9998842548498216,2
313,5.7019175582523784,0.010249843505739875,2,2.0,-2.0,2.0,3.0,0.9998998072066172,2
314,5.502923561841342,-1.1454447167584518,2,2.0,-2.0,2.0,3.0,0.999904401949989,2
315,5.958084446125463,0.5172487680640021,2,2.0,-2.0,2.0,3.0,0.9999495340796457,2
316,4.546391253707496,-8.487269812858363,2,2.0,-2.0,2.0,3.0,0.9999575337223843,2
317,5.82827973104153,-0.9478920815640626,2,2.0,-2.0,2.0,3.0,0.9999676075616821,2
318,5.283405095115841,-3.769655728881971,2,2.0,-2.0,2.0,3.0,0.9999742596859654,2
319,6.1744133259868725,0.467402021451341,2,2.0,-2.0,2.0,3.0,0.9999796045976367,2
320,6.21639736241676,0.36838674540280447,2,2.0,-2.0,2.0,3.0,0.9999838430711658,2
321,6.35600682702922,-2.243143066289309,2,2.0,-2.0,2.0,3.0,0.999998624668425,2
322,7.048027441511334,-4.3657005686540495,2,2.0,-2.0,2.0,3.0,0.9999999916483654,2
323,7.992962714692805,2.122988192216315,2,2.0,-2.0,2.0,3.0,0.9999999924984978,2
324,7.810284189619792,-0.3531260806129295,2,2.0,-2.0,2.0,3.0,0.9999999948286624,2
